WordA,WordB,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,OverallFreq,CollegeFreq,LogOverallFreq,RelFreq,GenPref,Use?,Bin,Too weird?,Sentence,Sentence (WordA and WordB),Sentence (WordB and WordA)
names,numbers,0,0,-1,0,0,0,-0.2018527435,1,1,1,48724,45,10.793927,0.8205401855,0.4995593839,,4,,The host asked for both the X and Y of the people who wanted to make reservations. ,The host asked for both the names and numbers of the people who wanted to make reservations. ,The host asked for both the numbers and names of the people who wanted to make reservations. 
rights,wrongs,0,1,0,0,0,0,3.705079454,0,0,0,47755,44,10.77383905,0.9699926709,0.6780145976,,4,,She considered the X and Y of the situation before moving forward.,She considered the rights and wrongs of the situation before moving forward.,She considered the wrongs and rights of the situation before moving forward.
crannies,nooks,0,-1,0,0,0,0,-0.5548631069,-1,-1,-1,46060,43,10.73770017,0.002648719062,0.3075148743,,4,,He made sure to dust all of the X and Y throughout the old house.,He made sure to dust all of the crannies and nooks throughout the old house.,He made sure to dust all of the nooks and crannies throughout the old house.
power,resources,0,-1,0,1,0,0,1.407619894,1,1,0,45867,43,10.73350118,0.697625744,0.5755237911,,4,,The business had the X and Y to create a multi-million dollar company.,The business had the power and resources to create a multi-million dollar company.,The business had the resources and power to create a multi-million dollar company.
flame,smoke,0,0,1,0,0,1,-0.5413240368,0,0,0,45767,42,10.73131859,0.4484235366,0.8427271252,,4,,"He noticed the X and Y coming from his neighbor's house, so he called the fire department.","He noticed the flame and smoke coming from his neighbor's house, so he called the fire department.","He noticed the smoke and flame coming from his neighbor's house, so he called the fire department."
faith,life,0,0,-1,0,0,0,-1.948566279,0,0,0,44519,41,10.70367134,0.696242054,0.3468272983,,4,,He wanted to write a book about X and Y using many personal stories.,He wanted to write a book about faith and life using many personal stories.,He wanted to write a book about life and faith using many personal stories.
wisdom,wit,0,0,0,0,-1,0,0.9741962228,-1,-1,-1,43515,40,10.68086099,0.09359990808,0.3991177487,,4,,Clare believed she gained a lot of X and Y throughout her time in college.,Clare believed she gained a lot of wisdom and wit throughout her time in college.,Clare believed she gained a lot of wit and wisdom throughout her time in college.
novelist,poet,0,0,-1,0,0,0,-1.916664372,-1,-1,0,43417,40,10.67860635,0.3425156045,0.3546025984,,4,,Lydia is a successful X and Y and is praised for her writing style. ,Lydia is a successful novelist and poet and is praised for her writing style. ,Lydia is a successful poet and novelist and is praised for her writing style. 
Arizona,California,0,0,-1,0,0,0,-1.772722792,0,0,0,42843,40,10.66529755,0.4622225334,0.3511640267,,4,,The high school students visited both X and Y to tour colleges before they applied.,The high school students visited both Arizona and California to tour colleges before they applied.,The high school students visited both California and Arizona to tour colleges before they applied.
crops,livestock,0,-1,0,0,0,0,0.9172475361,1,0,0,41356,38,10.62997279,0.8806702776,0.4836732122,,4,,All of the X and Y needed a lot of water to survive.,All of the crops and livestock needed a lot of water to survive.,All of the livestock and crops needed a lot of water to survive.
glass,steel,0,-1,0,0,0,0,0.3186529656,0,0,0,41200,38,10.62619354,0.4629126214,0.431606876,,4,,The architect wanted the building to have a lot of X and Y to make it look sleek and modern. ,The architect wanted the building to have a lot of glass and steel to make it look sleek and modern. ,The architect wanted the building to have a lot of steel and glass to make it look sleek and modern. 
bar,grill,0,0,1,0,0,0,2.901789916,0,0,0,40757,38,10.61538288,0.9625831146,0.6833197791,,4,,We went to a X and Y in the city last night.,We went to a bar and grill in the city last night.,We went to a grill and bar in the city last night.
influence,prestige,0,0,0,1,0,0,2.461255268,-2,-2,-1,40191,37,10.60139837,0.3460725038,0.5901777736,,4,,The doctor's X and Y made her popular with patients.,The doctor's influence and prestige made her popular with patients.,The doctor's prestige and influence made her popular with patients.
cotton,tobacco,0,0,1,0,0,0,0.5469403881,0,-1,-1,40004,37,10.59673473,0.7100039996,0.5539871006,,4,,The company has sold X and Y for almost twenty years.,The company has sold cotton and tobacco for almost twenty years.,The company has sold tobacco and cotton for almost twenty years.
church,community,-1,0,0,0,0,0,0.3277960441,2,2,1,39253,36,10.57778315,0.8295416911,0.5666489125,,4,,Tim has said that his X and Y are very important to him.,Tim has said that his church and community are very important to him.,Tim has said that his community and church are very important to him.
courage,hope,0,0,0,0,0,0,-1.460497696,-1,-1,-1,37808,35,10.540276,0.4317340245,0.3580375334,,4,,It took X and Y to overcome what she had been through.,It took courage and hope to overcome what she had been through.,It took hope and courage to overcome what she had been through.
teaching,writing,0,0,1,0,0,0,-0.4805951788,0,0,0,37699,35,10.53738885,0.6146847396,0.5991457851,,4,,He has discovered that X and Y are what he wants to do for a career.,He has discovered that teaching and writing are what he wants to do for a career.,He has discovered that writing and teaching are what he wants to do for a career.
example,precept,0,0,0,-1,0,0,5.181098996,0,-1,-1,37431,35,10.53025452,0.1875183671,0.4476566234,,4,too weird,,,
gin,tonic,0,0,1,0,0,0,-0.0186726127,1,1,1,36799,34,10.51322595,0.998124949,0.7096517261,,4,,"After a long day of work, he had a X and Y to unwind and celebrate the weekend.","After a long day of work, he had a gin and tonic to unwind and celebrate the weekend.","After a long day of work, he had a tonic and gin to unwind and celebrate the weekend."
brush,trees,0,-1,-1,0,0,0,-1.397486087,0,0,0,35404,33,10.47458009,0.3333239182,0.2891792925,,4,,Amanda loved all the X and Y that surrounded her house.,Amanda loved all the brush and trees that surrounded her house.,Amanda loved all the trees and brush that surrounded her house.
pad,pencil,0,0,-1,0,0,0,-0.546357954,1,1,1,35363,33,10.47342135,0.7996210729,0.4902114868,,4,,Antonio brought his X and Y to sketch the statues in the park.,Antonio brought his pad and pencil to sketch the statues in the park.,Antonio brought his pencil and pad to sketch the statues in the park.
chair,table,0,0,-1,0,0,0,-1.690968012,1,1,1,34607,32,10.45181125,0.3391799347,0.4592385848,,4,,They noticed that the X and Y were knocked over after the earthquake.,They noticed that the chair and table were knocked over after the earthquake.,They noticed that the table and chair were knocked over after the earthquake.
houses,shops,0,0,1,0,0,0,1.347942393,-1,-1,-1,33872,31,10.43034399,0.6144307983,0.5396054082,,4,,"The town is pretty small, so the X and Y are really close to each other.","The town is pretty small, so the houses and shops are really close to each other.","The town is pretty small, so the shops and houses are really close to each other."
libraries,museums,0,0,1,0,0,0,1.070809776,-1,0,0,33304,31,10.41343279,0.6304347826,0.6047568353,,4,,The amount of time he spent in X and Y surpassed the amount of time he spent at home.,The amount of time he spent in libraries and museums surpassed the amount of time he spent at home.,The amount of time he spent in museums and libraries surpassed the amount of time he spent at home.
flames,smoke,0,0,1,0,0,1,-1.137375478,0,0,0,33304,31,10.41343279,0.4292877732,0.8339602499,,4,,"Down the street, you could see the X and Y from the house that was on fire.","Down the street, you could see the flames and smoke from the house that was on fire.","Down the street, you could see the smoke and flames from the house that was on fire."
guidance,information,0,0,0,0,0,-1,-2.597918587,2,0,0,32507,30,10.38921073,0.1762697265,0.2211315339,,4,,She got a lot of X and Y from her older sister about the college admissions process.,She got a lot of guidance and information from her older sister about the college admissions process.,She got a lot of information and guidance from her older sister about the college admissions process.
stress,tension,0,0,0,0,0,0,0.7389936572,1,1,1,32225,30,10.38049783,0.6198603569,0.6313827676,,4,,"In order to get rid of X and Y after his exam, Zack went for a run.","In order to get rid of stress and tension after his exam, Zack went for a run.","In order to get rid of tension and stress after his exam, Zack went for a run."
days,years,0,0,1,0,0,1,-0.8498346339,0,0,0,31764,29,10.36608885,0.8792973177,0.8382374019,,4,,It had been X and Y since Molly had seen her cousins.,It had been days and years since Molly had seen her cousins.,It had been years and days since Molly had seen her cousins.
actions,feelings,0,1,0,0,0,0,0.1126714491,0,0,0,31729,29,10.36498637,0.2691544013,0.5877570876,,4,,He was confused because her X and Y were not matching up.,He was confused because her actions and feelings were not matching up.,He was confused because her feelings and actions were not matching up.
energy,money,0,-1,0,0,0,0,-0.3071906297,-1,-1,0,31490,29,10.35742531,0.5265163544,0.4224920984,,4,,Alice said that all of the X and Y that her car needed made her want to sell it. ,Alice said that all of the energy and money that her car needed made her want to sell it. ,Alice said that all of the money and energy that her car needed made her want to sell it. 
anguish,pain,-1,-1,0,0,0,0,-2.701937669,-1,-1,-1,31259,29,10.35006261,0.194631946,0.2245275143,,4,,His injury caused him a lot of X and Y and a long recovery.,His injury caused him a lot of anguish and pain and a long recovery.,His injury caused him a lot of pain and anguish and a long recovery.
colors,forms,0,0,-1,0,1,0,-1.498502628,-1,-1,-1,31064,29,10.34380487,0.3418426474,0.281655883,,4,,They read a whole chapter on X and Y in her art class.,They read a whole chapter on colors and forms in her art class.,They read a whole chapter on forms and colors in her art class.
meaning,origin,0,0,0,0,0,-1,0.613122148,1,1,0,30841,29,10.33660025,0.154956065,0.2259744973,,4,,Michael was confused about both the X and Y of the folk tale he had just heard.,Michael was confused about both the meaning and origin of the folk tale he had just heard.,Michael was confused about both the origin and meaning of the folk tale he had just heard.
freedom,security,0,0,0,0,0,0,-0.1448831856,1,1,0,30628,28,10.3296699,0.5844325454,0.4924707108,,4,,Mary searched for X and Y in her next job opportunity.,Mary searched for freedom and security in her next job opportunity.,Mary searched for security and freedom in her next job opportunity.
gratitude,joy,0,0,0,0,-1,0,-1.273357813,-2,0,0,30564,28,10.32757812,0.2809841644,0.3771992194,,4,,David felt X and Y when his kids made him breakfast in bed.,David felt gratitude and joy when his kids made him breakfast in bed.,David felt joy and gratitude when his kids made him breakfast in bed.
mamma,papa,0,0,1,-1,0,0,-1.00988105,0,0,0,30494,28,10.32528522,0.2655604381,0.4631309408,,4,,Antonio wants to spend a lot of time with his X and Y while they are in town.,Antonio wants to spend a lot of time with his mamma and papa while they are in town.,Antonio wants to spend a lot of time with his papa and mamma while they are in town.
length,weight,0,1,0,0,0,0,0.1530341165,0,0,0,30128,28,10.31321025,0.5539033457,0.5888182932,,4,,She took note of the X and Y of the bed before trying to bring it into the small room.,She took note of the length and weight of the bed before trying to bring it into the small room.,She took note of the weight and length of the bed before trying to bring it into the small room.
